Unnamed: 0,title,ingredients,directions,link,source,NER
594982,Italian Cream Cake(Mr. Hendrickson'S Favorite)  ,"[""1 stick margarine"", ""1/2 c. Crisco"", ""2 c. sugar"", ""5 egg yolks"", ""2 c. all-purpose sifted flour"", ""1 tsp. soda"", ""1 c. buttermilk"", ""1 small can coconut"", ""1 c. pecans"", ""5 egg whites, beaten""]","[""Using mixer, beat margarine and Crisco. Add sugar and beat well. Add egg yolks, one at a time. Sift flour and soda together and add alternately with buttermilk, still using mixer."", ""Add vanilla, coconut and pecans. Fold in beaten egg whites."", ""Pour into 3 greased and lined 8 or 9-inch cake pans."", ""Bake at 350\u00b0 for 45 minutes or until sides break loose from pan.""]",www.cookbooks.com/Recipe-Details.aspx?id=736699,Gathered,"[""margarine"", ""Crisco"", ""sugar"", ""egg yolks"", ""all-purpose"", ""soda"", ""buttermilk"", ""coconut"", ""pecans"", ""egg whites""]"
1774481,Eat-the-bowl Rainbow Chili,"[""2 tablespoons oil (for frying, I use olive oil)"", ""12 cup chopped sweet red pepper"", ""12 cup chopped green pepper"", ""2 carrots, peeled or scrubbed,sliced thin"", ""2 stalks celery, sliced thin"", ""1 onion, chopped"", ""2 cloves garlic, minced"", ""1 lb lean ground turkey, ground chicken or 1 lb ground beef"", ""1 (28 ounce) can diced tomatoes"", ""34 cup frozen corn or 34 cup canned corn"", ""4 teaspoons chili powder"", ""1 teaspoon salt"", ""12 teaspoon ground cumin"", ""12 teaspoon dried oregano"", ""12 teaspoon pepper"", ""1 (19 ounce) can white kidney beans or 1 (19 ounce) can red kidney beans (drained and rinsed)"", ""4 large crusty rolls"", ""12 cup shredded cheddar cheese or 12 cup monterey jack cheese""]","[""In a saucepan, heat oil over medium-high heat, then cook red and green peppers, carrots, celery, onion and garlic for about five minutes, stirring often, until softened."", ""Add the meat (either ground turkey, chicken, or beef) and cook until no longer pink (about 3 minutes or so)."", ""Stir in tomatoes, corn, chili powder, salt, cumin, oregano and pepper and bring to a boil."", ""Reduce heat, cover and simmer for 30 minutes, stirring every 10 minutes or so."", ""Stir in beans and cook uncovered for 15 minutes, stirring every 5 minutes."", ""Cut out wedge along the top of each roll and pull out some of the inside to hollow out a\""bowl\"" with side at least 1/2\"" thick."", ""Spoon chili in the\""bowl\"" and sprinkle with your choice of cheese.""]",www.food.com/recipe/eat-the-bowl-rainbow-chili-89579,Recipes1M,"[""oil"", ""sweet red pepper"", ""green pepper"", ""carrots"", ""stalks celery"", ""onion"", ""garlic"", ""lean ground turkey"", ""tomatoes"", ""frozen corn"", ""chili powder"", ""salt"", ""ground cumin"", ""oregano"", ""pepper"", ""white kidney beans"", ""crusty rolls"", ""cheddar cheese""]"
73531,3 Bean Salad,"[""1 can French-cut green beans"", ""1 can yellow beans"", ""1 can red kidney beans"", ""1/2 c. minced green pepper"", ""1/2 c. minced onion"", ""1/2 c. oil"", ""1/2 c. vinegar"", ""3/4 c. sugar"", ""1 tsp. salt"", ""1/2 tsp. pepper""]","[""Drain beans, place in bowl and add pepper and onion."", ""Mix oil and vinegar; add sugar, salt and pepper."", ""Pour over mixture and toss."", ""Refrigerate, covered, for 12 to 24 hours.""]",www.cookbooks.com/Recipe-Details.aspx?id=405348,Gathered,"[""green beans"", ""yellow beans"", ""red kidney beans"", ""green pepper"", ""onion"", ""oil"", ""vinegar"", ""sugar"", ""salt"", ""pepper""]"
1294535,Italian Chicken ,"[""\t2 pounds of boneless/skinless chicken breasts"", ""\t2 garlic cloves, minced"", ""\t1 packet ranch dressing mix"", ""\t1/2 Tbsp. chili powder"", ""\t1/2 cup water*"", ""\t1 cup Italian dressing (Don't put in the freezer bag)""]","[""Place all the ingredients in the freezer bag."", ""*If you use pre-frozen chicken there is a layer of ice, so you do not need to add the water."", """", ""Can be cooked on the stove-top at medium heat for 15 minutes if the sauce is drained after thawing"", ""Can be baked in the oven for 35-40 minutes in the sauce at 375 F."", ""Also, can be cooked in the crock-pot for 6-8 hours on low.""]",www.epicurious.com/recipes/member/views/italian-chicken-53064921,Gathered,"[""chicken breasts"", ""garlic"", ""packet"", ""chili powder"", ""water"", ""Italian dressing""]"
802432,Squash Casserole,"[""5 medium squash, sliced"", ""1 medium onion, chopped"", ""salt"", ""1/2 (10 1/2 oz.) can reduced-fat and sodium cream of mushroom soup"", ""1/8 tsp. garlic powder"", ""1/8 tsp. black pepper"", ""1 egg, beaten"", ""1 Tbsp. Parmesan cheese"", ""12 saltine crackers, crushed"", ""1/3 c. grated Cheddar cheese"", ""1/4 c. French fried onion rings""]","[""Cook squash with onion in salted boiling water until tender. Drain off water and mash squash."", ""Add soup, garlic powder, black pepper, egg, Parmesan cheese and crushed crackers."", ""Mix well and pour into 1 1/2-quart casserole dish which has been sprayed with cooking spray."", ""Bake at 350\u00b0 for 40 to 45 minutes."", ""Remove from oven and top with cheese and onion rings."", ""Return to oven for 5 minutes to melt cheese."", ""Serves 4 to 5.""]",www.cookbooks.com/Recipe-Details.aspx?id=805359,Gathered,"[""onion"", ""salt"", ""cream of mushroom soup"", ""garlic powder"", ""black pepper"", ""egg"", ""Parmesan cheese"", ""crackers"", ""Cheddar cheese"", ""onion""]"
882811,Mulled Cider,"[""2 to 3 cans frozen apple juice"", ""1 can frozen cranberry juice"", ""2 to 3 Tbsp. cloves (whole)"", ""4 to 5 cinnamon sticks"", ""5 to 6 \""quarters\"" ginger root"", ""1 peel of orange (fresh or dry), cut up""]","[""Prepare both juices as usual except substitute 1 can of water for a can of rum. Simmer 30 minutes to 1 hour.""]",www.cookbooks.com/Recipe-Details.aspx?id=63251,Gathered,"[""apple juice"", ""cranberry juice"", ""cinnamon sticks"", ""quarters"", ""orange""]"
6075,Nutty Peach Crunch,"[""1 large (29 oz.) can sliced peaches with syrup"", ""1 pkg. Betty Crocker butter pecan cake mix"", ""1/2 c. margarine, melted"", ""1 c. coconut"", ""1 c. chopped pecans""]","[""Heat oven to 325\u00b0."", ""Layer ingredients in order listed in ungreased, oblong 13 x 9 x 2-inch pan."", ""Bake 55 or 60 minutes."", ""Let stand at least 15 minutes before serving."", ""Good with vanilla ice cream on top.""]",www.cookbooks.com/Recipe-Details.aspx?id=295904,Gathered,"[""peaches"", ""butter"", ""margarine"", ""coconut"", ""pecans""]"
621541,Lilly'S Apple Pie,"[""6 c. Golden Delicious apples, peeled and sliced"", ""12 oz. concentrated apple juice (unsweetened)"", ""3 Tbsp. cornstarch"", ""1 tsp. cinnamon""]","[""Mix cornstarch and cinnamon with 1/4 cup apple juice, making a paste; set aside."", ""Simmer apples in remaining juice until apples look transparent."", ""Mix with thickener, cook until clear and pour into unbaked crust."", ""Top with crumb topping.""]",www.cookbooks.com/Recipe-Details.aspx?id=1076895,Gathered,"[""Golden Delicious apples"", ""apple juice"", ""cornstarch"", ""cinnamon""]"
2004172,Debbie's Buffalo Chicken Dip,"[""8 ounces cream cheese, softened"", ""1 (12 ounce) can chicken, drained"", ""12 cup ranch dressing"", ""12 cup cups red hot sauce""]","[""Mix together and bake in an oven proof dish for 20 minutes at 350, serve with Ritz crackers.""]",www.food.com/recipe/debbies-buffalo-chicken-dip-333561,Recipes1M,"[""cream cheese"", ""chicken"", ""ranch dressing"", ""red hot sauce""]"
4578,Peanut Butter Tandy Cakes,"[""4 eggs"", ""2 c. sugar"", ""1 c. milk"", ""1 tsp. vanilla"", ""2 c. flour"", ""2 tsp. baking powder"", ""1/4 tsp. salt""]","[""Beat eggs."", ""Add sugar gradually."", ""Add milk and vanilla."", ""Sift flour, baking powder and salt."", ""Mix well."", ""Grease cookie sheet pan with sides."", ""Bake at 350\u00b0 for 15 to 20 minutes."", ""Spread with 1 cup creamy peanut butter while hot."", ""Cool completely.""]",www.cookbooks.com/Recipe-Details.aspx?id=717373,Gathered,"[""eggs"", ""sugar"", ""milk"", ""vanilla"", ""flour"", ""baking powder"", ""salt""]"
422070,Strawberry Bread,"[""3 c. flour"", ""2 c. sugar"", ""1 tsp. baking soda"", ""1 tsp. salt"", ""1 tsp. cinnamon"", ""4 eggs"", ""1 1/4 c. vegetable oil"", ""2 (10 oz.) pkg. frozen strawberries, thawed and chopped""]","[""Combine first 5 ingredients."", ""Make well in center."", ""Combine remaining ingredients; add to dry ingredients, stirring."", ""Pour into greased loaf pans (9 x 5 x 3-inch)."", ""Bake at 350\u00b0 for 1 hour.""]",www.cookbooks.com/Recipe-Details.aspx?id=297459,Gathered,"[""flour"", ""sugar"", ""baking soda"", ""salt"", ""cinnamon"", ""eggs"", ""vegetable oil"", ""frozen strawberries""]"
758756,Chicken Casserole,"[""2 pkg. corn tortillas"", ""1 large fryer or hen"", ""1 chopped onion"", ""1 bell pepper, chopped"", ""1 can cream of chicken soup (undiluted)"", ""1 can cream of mushroom soup (undiluted)"", ""1 can Ro-Tel"", ""1/2 lb. grated cheese""]","[""Boil chicken in salted water."", ""Debone and cut chicken in bite-size pieces. Dip tortillas in chicken stock until wilted.""]",www.cookbooks.com/Recipe-Details.aspx?id=875189,Gathered,"[""corn tortillas"", ""onion"", ""bell pepper"", ""cream of chicken soup"", ""cream of mushroom soup"", ""Ro-Tel"", ""grated cheese""]"
925294,Quacker Jack,"[""2 1/2 cups unpopped popcorn"", ""2 cups vegetable oil for frying"", ""1 cup peanuts"", ""1 cup butter"", ""2 cups packed brown sugar"", ""1/2 cup light corn syrup"", ""1 teaspoon salt"", ""1/2 teaspoon baking soda""]","[""In a 4-quart pan, add 1 tablespoon of the oil , and heat over high heat. When oil is hot, add 1/2 cup of popping corn. Keep pan moving constantly. When corn stops popping, remove from heat. Spread freshly popped corn on a large shallow sheet pan. Put it in a very slow oven, 250 degrees F (120 degrees C), to keep warm and crisp. Place popped corn in oven to keep warm. Repeat until all corn has been popped, for a total of 5 quarts popped corn."", ""Cook and stir peanuts in 2 tablespoons of butter or margarine, about 5 minutes. Drain on paper towel and sprinkle with salt. Fold peanuts into popped corn."", ""Combine butter, brown sugar, corn syrup, and salt in a heavy 2 quart saucepan. Place over medium heat, stirring until sugar dissolves. Continue to boil to the firm ball stage, 248 degrees F (118 degrees C), about 5 minutes."", ""Remove from heat and stir in baking soda. Syrup will foam. Take popped corn from oven and pour hot caramel mixture over it in a fine stream. Stir to mix well. Return to oven for 45 to 50 minutes, stirring every 15 minutes. Cool and serve, or store. Store in an airtight container and set in a cool place.""]",www.allrecipes.com/recipe/9407/quacker-jack/,Gathered,"[""popcorn"", ""vegetable oil"", ""peanuts"", ""butter"", ""brown sugar"", ""light corn syrup"", ""salt"", ""baking soda""]"
1277406,Best Banana Bread ,"[""2 eggs (room temp)"", ""3 very ripe bananas (plus one yellow banana)"", ""1/3 c butter (soft)"", ""1 tsp vanilla extract"", ""2/3 c dark brown sugar"", ""1 3/4 c flour (spelt, whole wheat, white or a mix - use slightly less if using all whole wheat)"", ""1/2 tsp salt"", ""2 tsp baking powder""]","[""Add first 5 ingredients to a blender, blend until smooth. Combine dry ingredients in large bowl. Add blended ingredients to dry ingredients and hand mix until combined. Pour into buttered and floured glass loaf pan. Slice yellow banana in half lengthwise, and arrange on top of batter. Bake 45min to an hour @ 350 degrees. (Check at 45 min).""]",www.epicurious.com/recipes/member/views/best-banana-bread-58384438,Gathered,"[""eggs"", ""very ripe bananas"", ""butter"", ""vanilla"", ""dark brown sugar"", ""flour"", ""salt"", ""baking powder""]"
1084714,Honey Dressing For Fruit Salad,"[""1/2 cup sugar"", ""1 teaspoon dry mustard"", ""1 teaspoon paprika"", ""1 teaspoon celery seed"", ""1/4 teaspoon salt"", ""1/3 cup honey"", ""1/3 cup vinegar"", ""1 tablespoon lemon juice"", ""1 teaspoon grated onion"", ""1 cup canola oil""]","[""Mix the first 5 ingredients. Add honey, vinegar, lemon juice and onion."", ""Beating mixture constantly with an electric mixer, slowly pour in oil."", ""Store in the refrigerator."", ""Serve with fruit.""]",www.food.com/recipe/honey-dressing-for-fruit-salad-123792,Gathered,"[""sugar"", ""mustard"", ""paprika"", ""celery"", ""salt"", ""honey"", ""vinegar"", ""lemon juice"", ""onion"", ""canola oil""]"
1608133,Stuffed Pork Loin With Herbs And Pine Nuts,"[""4 3/8 pounds pork loin"", ""rosemary leaves"", ""3 tablespoons fennel seeds"", ""salt"", ""2 onions"", ""olive oil"", ""3/4 cup pine nuts"", ""sage"", ""3 tablespoons balsamic vinegar""]","[""Preheat oven to 390 degrees Fahrenheit."", ""Use a knife to make 1 centimeter cuts every 1 centimeter in the pork rind."", ""Crush the rosemary and fennel seeds with a tablespoon of salt."", ""Rub this powder into the rind, and in the cuts."", ""Fry the chopped onions in 2 tablespoons of olive oil over low heat, add the pine nuts, and sage. Then, add balsamic vinegar, salt ,and pepper."", ""Use a small knife to remove pork rind, to create a space where to put the onion, pine nut, and sage stuffing."", ""Close the pork rind slightly, and tie it up."", ""Bake for about 1 hour and 40 minutes."", ""The meat is very tender and fragrant, it's lovely hot, but is also delicious cold the next day, and is perfect for a cold buffet as a substitute for the traditional cold pork roast."", ""Use an electric knife to get thinner slices.""]",www.yummly.com/recipe/Stuffed-Pork-Loin-with-Herbs-and-Pine-Nuts-782052,Gathered,"[""pork loin"", ""rosemary"", ""fennel seeds"", ""salt"", ""onions"", ""olive oil"", ""pine nuts"", ""sage"", ""balsamic vinegar""]"
953974,4Th Of July Star Cupcakes,"[""1 (18.25 ounce) package chocolate cake mix"", ""1 1/3 cups water"", ""1/2 cup vegetable oil"", ""3 eggs"", ""15 large fresh strawberries"", ""2 cups white frosting"", ""36 fresh blueberries, rinsed and dried""]","[""Preheat oven to 350 degrees F (175 degrees C). Line 12 cupcake cups with paper liners. Grease top of cupcake pan to help remove baked cupcakes."", ""Place the cake mix, water, vegetable oil, and eggs into a large mixing bowl, and mix with an electric mixer on slow speed for 30 seconds to combine ingredients. Increase speed to medium, and beat 1 more minute, scraping down the sides of the bowl occasionally. Spoon the batter into the lined cupcake cups, filling them to the brim. Cupcakes will rise and bake over top of the liners, making wide, round tops."", ""Bake in the preheated oven until a toothpick inserted into the center of a cupcake comes out clean, about 25 minutes; check after 20 minutes. Let the cupcakes cool in the pan completely. Gently run a knife underneath the cupcake tops to separate them from the pan so cupcakes can be removed, but leave in the pan."", ""Cut the green stem end from each berry, leaving a flat platform on the end. Slice each berry into quarters by cutting in half, then rotating berry and cutting in half again crosswise. There will be a total of 60 triangle-shaped berry pieces."", ""To decorate, cut the wide rim of a cupcake top into a star shape with a sharp paring knife by cutting out 5 shallow triangles, evenly spaced around the top. Leave the middle of the cupcake uncut, and discard cut-out portions. Frost the cupcake with the white frosting, following the star shape of the top and leaving the cut-out portions unfrosted. Place 3 blueberries into the center of the cupcake, and place 5 strawberry slices surrounding the blueberries, cut sides down and points facing outward, to make a large strawberry star. Repeat for remaining cupcakes.""]",www.allrecipes.com/recipe/218362/4th-of-july-star-cupcakes/,Gathered,"[""chocolate cake"", ""water"", ""vegetable oil"", ""eggs"", ""fresh strawberries"", ""white frosting"", ""blueberries""]"
1814435,Ritz Bar Fizz,"[""3 ounces champagne"", ""1 ounce pineapple juice"", ""1 ounce grapefruit juice"", ""1 teaspoon grenadine""]","[""Pour the grenadine, pineapple juice, and grapefruit juice into a chille champagne glass."", ""Top with the champagne."", ""Garnish with a sprig of mint and a cherry is desired.""]",www.food.com/recipe/ritz-bar-fizz-182119,Recipes1M,"[""champagne"", ""pineapple juice"", ""grenadine""]"
128774,Texas Hash,"[""1 lb. ground meat"", ""1 chopped green pepper"", ""salt and pepper to taste"", ""1 c. noodles or rice"", ""1 chopped onion"", ""1 can tomato puree (small)"", ""1 Tbsp. ground cominos"", ""a little chili powder"", ""1 (8 oz.) sour cream""]","[""Brown meat, onions and pepper in skillet, slowly at first; add salt, pepper, cominos, tomato puree and 1/2 can of water."", ""Cover and simmer 45 minutes to 1 hour."", ""Cook noodles or rice separately until tender and add to meat to cook, easy, for 30 minutes."", ""May be served like this or put in casserole and covered with grated cheese, browning in oven."", ""If you like very spicy food, add 2 packages McCormick Italian spaghetti sauce.""]",www.cookbooks.com/Recipe-Details.aspx?id=70241,Gathered,"[""ground meat"", ""green pepper"", ""salt"", ""noodles"", ""onion"", ""tomato puree"", ""ground cominos"", ""chili powder"", ""sour cream""]"
1315371,Bell Pepper And Goat Cheese Strata ,"[""2 tablespoons olive oil, plus additional for brushing pan"", ""8 eggs"", ""1 cup 2 percent milk"", ""1/4 cup grated Parmesan"", ""3/4 teaspoon kosher salt, divided"", ""1/2 teaspoon freshly ground black pepper, divided"", ""8 ounces whole-wheat baguette, preferably day-old, cut into 1-inch cubes"", ""1 large red bell pepper, thinly sliced"", ""1 onion, thinly sliced"", ""1/2 tsp chopped fresh thyme (or 1/4 teaspoon dried)"", ""1/2 cup goat cheese, crumbled"", ""Fresh thyme sprigs for garnish (optional)""]","[""Brush a 9\"" x 9\"" pan with oil. In a bowl, beat eggs, milk, Parmesan and 1/4 teaspoon each salt and black pepper. Add bread; toss until coated; ransfer to pan; let sit. Heat oven to 400\u00b0F. In a large nonstick pan, heat 2 tablespoons oil over medium-high heat. Saute bell pepper, onion, thyme and remaining 1/2 teaspoon salt and 1/4 tsp black pepper until onion begins to brown, 10 minutes. Add bell pepper mixture to pan; spread evenly over bread mixture; dot with goat cheese. Bake until top is puffed and browned and center is firm, 25 minutes. Let rest 5 minutes. Garnish with thyme, if desired.""]",www.epicurious.com/recipes/food/views/bell-pepper-and-goat-cheese-strata-51137030,Gathered,"[""olive oil"", ""eggs"", ""percent milk"", ""Parmesan"", ""kosher salt"", ""freshly ground black pepper"", ""baguette"", ""red bell pepper"", ""onion"", ""thyme"", ""goat cheese"", ""thyme""]"
1656082,White Chocolate Sheet,"[""Nonstick cooking spray"", ""3 grams fine sea salt"", ""3 grams ground cumin"", ""1 gram grated nutmeg"", ""750 grams whole milk"", ""4.5 grams agar (see Sources, page 309)"", ""0.5 gram locust bean gum (see Sources, page 309)"", ""500 gram white chocolate, chopped""]","[""Spray two 12 x 16-inch metal baking pans with nonstick cooking spray."", ""Prepare an ice bath."", ""Place the salt, cumin, nutmeg, and milk in a small pot set over medium heat."", ""Bring to a simmer, cover, and turn off the heat."", ""Allow the milk to infuse for 20 minutes."", ""Transfer the mixture to a metal bowl set in the ice bath and let cool."", ""Strain the infused milk into a blender, discarding the spices."", ""Turn the blender on low and slowly increase the speed until a vortex forms in the center."", ""Sprinkle the agar and locust bean gum powders into the vortex."", ""Blend at medium-high speed for 30 seconds."", ""Pour the milk into a clean pot set over medium-high heat and bring to a simmer."", ""Cook for 5 minutes to fully hydrate the agar."", ""Pour the milk back into the blender."", ""Turn the blender on low and slowly add the white chocolate."", ""Once all the chocolate is incorporated, increase the speed to medium for 30 seconds to make sure the chocolate and milk are emulsified."", ""Turn off the blender and carefully pour the mixture onto the prepared pans."", ""The sheet should be as thin and even as you can make it, approximately 1/8 inch (3 millimeters) thick."", ""It will set within 5 to 10 minutes and will benefit from resting in refrigeration for 1 hour."", ""Then the sheets can be cut into shapes and used as desired.""]",www.epicurious.com/recipes/food/views/white-chocolate-sheet-374199,Recipes1M,"[""Nonstick cooking spray"", ""salt"", ""ground cumin"", ""nutmeg"", ""milk"", ""agar"", ""gram locust""]"
1140462,Panera Bread Cafe'S Sierra Turkey Sandwich,"[""2 1/2 cups heavy mayonnaise"", ""2 tablespoons sugar"", ""1/3 cup pureed chipotle chile in adobo"", ""3 medium limes, juiced"", ""20 wedges asiago cheese focaccia bread, split"", ""5 lbs smoked turkey breast, sliced thin"", ""2 large sweet onions, sliced very thin"", ""1 lb field greens, washed, dried and chilled""]","[""Blend mayonnaise, sugar, pureed chipotle and lime juice together in a medium bowl. Cover and place in refrigerator for at least 30 minutes before serving."", ""For Each Serving: On bottom piece of split foccacia, spread 2 Tbs. of chipotle mayonnaise. Top with 4 oz. turkey and 1 slice onion. Lightly cover with greens. Replace top of foccacia."", ""Yield: 20 sandwiches.""]",www.food.com/recipe/panera-bread-cafes-sierra-turkey-sandwich-391195,Gathered,"[""heavy mayonnaise"", ""sugar"", ""medium limes"", ""bread"", ""turkey breast"", ""sweet onions"", ""field greens""]"
729373,Baked Potato Salad,"[""10 white potatoes (about 3 lb.)"", ""1 (16 oz.) carton light sour cream"", ""1 (12 oz.) pkg. bacon, crisply fried and crumbled"", ""4 green onions, chopped"", ""8 oz. shredded Cheddar cheese"", ""salt and black pepper to taste""]","[""Peel potatoes and cut into small chunks."", ""Place in a large pan."", ""Cover with water; bring to a boil, uncovered, until tender, about 20 minutes."", ""Drain and cool."", ""When potatoes are cool, stir in sour cream, bacon, green onions, cheese, salt and pepper. Makes 16 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=352274,Gathered,"[""white potatoes"", ""sour cream"", ""bacon"", ""green onions"", ""Cheddar cheese"", ""salt""]"
381474,Good Meat Loaf,"[""2/3 c. milk"", ""1 egg, beaten"", ""1/2 c. soft bread crumbs"", ""1 1/2 lb. ground beef"", ""1/4 c. catsup"", ""1/4 c. chopped green pepper"", ""1/2 c. chopped onion"", ""2 tsp. salt""]","[""Blend all ingredients until smooth."", ""Place in baking dish or loaf pan."", ""Bake at 350\u00b0 for 1 hour."", ""Yields 4 to 6 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=730873,Gathered,"[""milk"", ""egg"", ""bread crumbs"", ""ground beef"", ""catsup"", ""green pepper"", ""onion"", ""salt""]"
1179107,Savory Cheeseball,"[""1 (8 ounce) package cream cheese"", ""1 bunch green onion (chopped)"", ""1 (2 ounce) package pastrami (thinly sliced and finely chopped)"", ""1 teaspoon meat tenderizer (I use Accent)"", ""1 tablespoon Worcestershire sauce""]","[""Place cream cheese in bowl and let soften just a bit. Add finely chopped pastrami and green onions, including about half of the chive. Add Accent and Worcestershire sauce and (this part is a bit messy) knead mixture thoroughly with clean hands. Form into a ball and chill before serving with crackers.""]",www.food.com/recipe/savory-cheeseball-439425,Gathered,"[""cream cheese"", ""green onion"", ""meat"", ""Worcestershire sauce""]"
1250944,Mint Sauce,"[""1/2 cup white wine vinegar"", ""1/2 cup sugar"", ""1/2 cup finely shredded mint leaves""]","[""Place vinegar, sugar and 1/4 cup water in a small saucepan on medium heat. Bring to a boil. Reduce heat to low and simmer for 2 mins. Stir in mint leaves."", ""Serve mint sauce as a dressing for roast lamb and other lamb dishes. Serve warm or cold. Store leftovers in an airtight container in the refrigerator.""]",recipes-plus.com/api/v2.0/recipes/27215,Gathered,"[""white wine vinegar"", ""sugar"", ""mint leaves""]"
184493,Applesauce Cake,"[""1 c. sugar"", ""1 egg"", ""1 1/2 c. shortening"", ""1 1/2 c. applesauce"", ""1 tsp. baking soda"", ""pinch of salt"", ""1 tsp. cinnamon"", ""1/2 tsp. cloves"", ""2 c. flour""]","[""Raisins, fruit or nuts may be added.""]",www.cookbooks.com/Recipe-Details.aspx?id=701276,Gathered,"[""sugar"", ""egg"", ""shortening"", ""applesauce"", ""baking soda"", ""salt"", ""cinnamon"", ""cloves"", ""flour""]"
811533,Sweet Potatoes And Applesauce,"[""1 (25 oz.) can sweet potatoes, sliced"", ""1 (16 oz.) can applesauce"", ""1 Tbsp. brown sugar"", ""2 Tbsp. butter""]","[""Layer potatoes and applesauce alternately in buttered 1 1/2-quart casserole."", ""Dot with brown sugar and butter."", ""Bake at 350\u00b0 for 30 minutes or until flavors are blended and top is brown. Makes 6 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=199884,Gathered,"[""sweet potatoes"", ""applesauce"", ""brown sugar"", ""butter""]"
154921,Cabbage Casserole,"[""cabbage"", ""onion"", ""green pepper"", ""hamburger"", ""Spanish rice"", ""salt and pepper"", ""1 1/2 c. tomato juice""]","[""Layer cabbage, onion and green pepper on bottom."", ""Then layer of hamburger, then layer of Spanish rice (can), salt and pepper. Pour tomato juice over."", ""Bake at 350\u00b0 for 1 1/2 hours.""]",www.cookbooks.com/Recipe-Details.aspx?id=1023295,Gathered,"[""cabbage"", ""onion"", ""green pepper"", ""hamburger"", ""Spanish rice"", ""salt"", ""tomato juice""]"
1366651,Salty Sweet Popcorn (For All Seasons),"[""1/4 cup corn oil"", ""1/4 cup sugar"", ""1/2 cup popcorn kernels"", ""1-2 tablespoons fine-grain salt""]","[""In a large heavy saucepan, heat corn oil over medium-high heat."", ""Add the corn kernels and sugar. Give everything a good stir with a wooden spoon and then cover the pan, shaking frequently once the corn begins popping."", ""As the popping slows down (usually to 4 seconds between each pop), remove the popcorn from the stove and toss in a large bowl with 1-2 tbsp of salt, adding more to taste.""]",food52.com/recipes/2098-salty-sweet-popcorn-for-all-seasons,Gathered,"[""corn oil"", ""sugar"", ""popcorn kernels"", ""salt""]"
2055779,Shrimp Spring Rolls,"[""6 cups water"", ""2 inches ginger, peeled and thinly sliced"", ""2 lemons, halved and juiced"", ""12 cup soy sauce"", ""12 cup sugar"", ""4 bay leaves"", ""2 tablespoons chopped green onions (green and white parts)"", ""2 teaspoons chopped garlic"", ""2 teaspoons salt"", ""1 teaspoon fresh ground black pepper"", ""1 teaspoon crushed red pepper flakes"", ""1 lb medium shrimp, peeled and deveined (32 count)"", ""2 teaspoons creole seasoning"", ""136 inches round rice paper sheets"", ""2 cups shredded napa cabbage"", ""12 cup shiitake mushroom, sliced"", ""2 cups carrots, peeled and coarsely grated"", ""32 fresh mint leaves"", ""21 sprigs fresh cilantro""]","[""Combine 6 cups of water, ginger, lemons, lemon juice, soy sauce, sugar, bay leaves, green onions, garlic, salt, pepper, and red pepper flakes in a large saucepan."", ""Bring to boil."", ""Season the shrimp with creole seasoning and place in the boiling water."", ""Let cook for 2 minutes."", ""Remove pan from heat and allow shrimp to steep in the boiling liquid."", ""After 2 minutes, remove shrimp from the pan using tongs or a slotted spoon, and allow them to cool at room temperature."", ""One cool enough to handle, cut the shrim in half lengthwise and reserve until ready to assemble the rolls."", ""FOR THE ROLLS."", ""Fill a large bowl with hot water."", ""Place a clean kitchen towel next to the bowl."", ""Submerge one rice paper wrapper in the water and soak until softened, about 1 minute."", ""Carefully remove the rice paper from the water and lay it flat on the towel."", ""In the center of the sheet, layer 2 tbs of the napa cabbage, 5 or 6 mushrooms, 2 tbs grated carrots, 4 shrimp halves arranged side by side in a row."", ""Place 2 mint leaves and 2 cilantro sprigs over the shrimp and fold the bottom of the wrapper over the filling."", ""Fold both sides inward over the filling, then roll up in egg roll fashion."", ""Place seam side down on a plate and repeat process with the remaining rice papers and filling ingredients."", ""Once all wrappers have been assembled, cut each spring roll in half on the bias, so that you have 32 pieces."", ""Place the spring rolls on a platter and serve with your favorite dipping sauce.""]",www.food.com/recipe/shrimp-spring-rolls-101201,Recipes1M,"[""water"", ""ginger"", ""lemons"", ""soy sauce"", ""sugar"", ""bay leaves"", ""green onions"", ""garlic"", ""salt"", ""fresh ground black pepper"", ""red pepper"", ""shrimp"", ""creole seasoning"", ""rice"", ""cabbage"", ""shiitake mushroom"", ""carrots"", ""mint"", ""cilantro""]"
407891,Old-Fashioned Sugar Cookies,"[""1 egg"", ""2 Tbsp. sour milk *"", ""1/8 tsp. baking powder"", ""1/2 tsp. salt"", ""1/2 tsp. soda"", ""1/2 c. sugar"", ""1/2 c. lard"", ""1 tsp. flavoring (vanilla)"", ""1 1/2 c. plain flour""]","[""Mix in order given."", ""One-half cup nuts are optional."", ""Roll in round balls and place on ungreased cookie sheet."", ""Mash with bottom of sugared glass slightly."", ""Makes approximately 30 cookies, depending on size."", ""Bake at 325\u00b0 until done (do not brown), 15 to 20 minutes or less."", ""Frost when cool with powdered sugar icing.""]",www.cookbooks.com/Recipe-Details.aspx?id=233910,Gathered,"[""egg"", ""sour milk"", ""baking powder"", ""salt"", ""soda"", ""sugar"", ""lard"", ""flour""]"
